	network	network_description	compute	protocol	k	protocol_description	block_interval	activation_delay	number_activations	activations	incentive_scheme	incentive_scheme_description	strategy	strategy_description	reward	machine_duration_s	error	compute_weakest	compute_strongest	compute_gini	activations_weakest	activations_strongest	activations_gini	reward_weakest	reward_strongest	reward_gini	efficiency_weakest	efficiency_strongest	efficiency_gini	activations_compute_gini_delta	reward_activations_gini_delta
40	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	1	George's protocol with k=1	600.0	600.0	1000000	18054|36602|54721|72633|90925|109089|127159|145460|163610|181747	constant	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			18023.|36528.|54638.|72490.|90764.|108936.|126988.|145239.|163392.|181546.	20.306080344		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018054	0.181747	0.29977299999999996	0.01804927975131792	0.18181071640308288	0.29987922415036294	0.9997385483171551	1.0003505774680346	0.00015797446066224773	-0.00022700000000014375	0.00010622415036298793
41	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	1	George's protocol with k=1	600.0	600.0	1000000	18054|36602|54721|72633|90925|109089|127159|145460|163610|181747	discount	1 per confirmed pow solution			18023.|36528.|54638.|72490.|90764.|108936.|126988.|145239.|163392.|181546.	21.074888995		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018054	0.181747	0.29977299999999996	0.01804927975131792	0.18181071640308288	0.29987922415036294	0.9997385483171551	1.0003505774680346	0.00015797446066224773	-0.00022700000000014375	0.00010622415036298793
42	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	1	George's protocol with k=1	600.0	600.0	1000000	18054|36602|54721|72633|90925|109089|127159|145460|163610|181747	punish	max k per confirmed block, 1 per pow solution on longest chain of votes			18023.|36528.|54638.|72490.|90764.|108936.|126988.|145239.|163392.|181546.	21.71205676		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018054	0.181747	0.29977299999999996	0.01804927975131792	0.18181071640308288	0.29987922415036294	0.9997385483171551	1.0003505774680346	0.00015797446066224773	-0.00022700000000014375	0.00010622415036298793
43	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	1	George's protocol with k=1	600.0	600.0	1000000	18054|36602|54721|72633|90925|109089|127159|145460|163610|181747	hybrid	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			18023.|36528.|54638.|72490.|90764.|108936.|126988.|145239.|163392.|181546.	22.285664618		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018054	0.181747	0.29977299999999996	0.01804927975131792	0.18181071640308288	0.29987922415036294	0.9997385483171551	1.0003505774680346	0.00015797446066224773	-0.00022700000000014375	0.00010622415036298793
44	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	1	George's protocol with k=1	600.0	600.0	1000000	18054|36602|54721|72633|90925|109089|127159|145460|163610|181747	block	1 per confirmed block			18023.|36528.|54638.|72490.|90764.|108936.|126988.|145239.|163392.|181546.	22.905242505		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018054	0.181747	0.29977299999999996	0.01804927975131792	0.18181071640308288	0.29987922415036294	0.9997385483171551	1.0003505774680346	0.00015797446066224773	-0.00022700000000014375	0.00010622415036298793
45	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	2	George's protocol with k=2	120.0	60.0	1000000	18095|36012|54477|72842|90841|108910|127724|145697|163028|182374	constant	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			17748.|35367.|53570.|71750.|89409.|107300.|125947.|143682.|160815.|179984.	12.710566585		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018095	0.182374	0.30064379999999996	0.018007816780509188	0.18261882439842042	0.3012770249154806	0.9951819165796733	1.0013424303816356	0.0010649308910253238	0.0006437999999998612	0.0006332249154806235
46	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	2	George's protocol with k=2	120.0	60.0	1000000	18095|36012|54477|72842|90841|108910|127724|145697|163028|182374	discount	1 per confirmed pow solution			17748.|35367.|53570.|71750.|89409.|107300.|125947.|143682.|160815.|179984.	13.404550758		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018095	0.182374	0.30064379999999996	0.018007816780509188	0.18261882439842042	0.3012770249154806	0.9951819165796733	1.0013424303816356	0.0010649308910253238	0.0006437999999998612	0.0006332249154806235
47	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	2	George's protocol with k=2	120.0	60.0	1000000	18095|36012|54477|72842|90841|108910|127724|145697|163028|182374	punish	max k per confirmed block, 1 per pow solution on longest chain of votes			17748.|35367.|53570.|71750.|89409.|107300.|125947.|143682.|160815.|179984.	14.124510983		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018095	0.182374	0.30064379999999996	0.018007816780509188	0.18261882439842042	0.3012770249154806	0.9951819165796733	1.0013424303816356	0.0010649308910253238	0.0006437999999998612	0.0006332249154806235
48	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	2	George's protocol with k=2	120.0	60.0	1000000	18095|36012|54477|72842|90841|108910|127724|145697|163028|182374	hybrid	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			17748.|35367.|53570.|71750.|89409.|107300.|125947.|143682.|160815.|179984.	14.819611475		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018095	0.182374	0.30064379999999996	0.018007816780509188	0.18261882439842042	0.3012770249154806	0.9951819165796733	1.0013424303816356	0.0010649308910253238	0.0006437999999998612	0.0006332249154806235
49	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	2	George's protocol with k=2	120.0	60.0	1000000	18095|36012|54477|72842|90841|108910|127724|145697|163028|182374	block	1 per confirmed block			9048.|17771.|26621.|35831.|44516.|53825.|62880.|71835.|80509.|89950.	15.413930052		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018095	0.182374	0.30064379999999996	0.018360911227185837	0.182533594704395	0.30110636259958684	1.0146952874930002	1.0008750957065975	0.0029368542869542525	0.0006437999999998612	0.00046256259958687984
50	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk+ll	1	Bₖ with less leader modification with k=1	60.0	60.0	1000000	18054|36602|54721|72633|90925|109089|127159|145460|163610|181747	constant	1 per confirmed pow solution			17748.|35965.|53795.|71431.|89529.|107449.|125329.|143502.|161398.|179460.	25.458602847		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018054	0.181747	0.29977299999999996	0.018007195573078897	0.1820808720726132	0.3004839662096213	0.9974075314655421	1.0018370155909766	0.0009301773908121485	-0.00022700000000014375	0.0007109662096213554
51	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk+ll	1	Bₖ with less leader modification with k=1	60.0	60.0	1000000	18054|36602|54721|72633|90925|109089|127159|145460|163610|181747	block	1 per confirmed block			17748.|35965.|53795.|71431.|89529.|107449.|125329.|143502.|161398.|179460.	26.079028756		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018054	0.181747	0.29977299999999996	0.018007195573078897	0.1820808720726132	0.3004839662096213	0.9974075314655421	1.0018370155909766	0.0009301773908121485	-0.00022700000000014375	0.0007109662096213554
52	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk+ll	1	Bₖ with less leader modification with k=1	300.0	300.0	1000000	18054|36602|54721|72633|90925|109089|127159|145460|163610|181747	constant	1 per confirmed pow solution			17987.|36469.|54553.|72379.|90608.|108776.|126803.|145061.|163169.|181331.	25.970525302		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018054	0.181747	0.29977299999999996	0.01803866273005889	0.18185182362285585	0.29995667591983444	0.999150478013675	1.0005767557255738	0.00025477112864874307	-0.00022700000000014375	0.00018367591983448062
53	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk+ll	1	Bₖ with less leader modification with k=1	300.0	300.0	1000000	18054|36602|54721|72633|90925|109089|127159|145460|163610|181747	block	1 per confirmed block			17987.|36469.|54553.|72379.|90608.|108776.|126803.|145061.|163169.|181331.	26.533538689		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018054	0.181747	0.29977299999999996	0.01803866273005889	0.18185182362285585	0.29995667591983444	0.999150478013675	1.0005767557255738	0.00025477112864874307	-0.00022700000000014375	0.00018367591983448062
54	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk+ll	2	Bₖ with less leader modification with k=2	600.0	300.0	1000000	18054|36602|54721|72633|90925|109089|127159|145460|163610|181747	constant	1 per confirmed pow solution			17987.|36469.|54553.|72379.|90608.|108776.|126803.|145061.|163169.|181331.	25.536569525		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018054	0.181747	0.29977299999999996	0.01803866273005889	0.18185182362285585	0.29995667591983444	0.999150478013675	1.0005767557255738	0.00025477112864874307	-0.00022700000000014375	0.00018367591983448062
55	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk+ll	2	Bₖ with less leader modification with k=2	600.0	300.0	1000000	18054|36602|54721|72633|90925|109089|127159|145460|163610|181747	block	1 per confirmed block			8953.|18352.|27472.|36210.|45315.|54252.|63379.|72483.|81622.|90530.	26.705538916		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018054	0.181747	0.29977299999999996	0.0179574300797484	0.18158004524959484	0.299373806582051	0.9946510512766367	0.9990813892366578	0.0017714798938883302	-0.00022700000000014375	-0.0003991934179489731
56	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	2	George's protocol with k=2	300.0	150.0	1000000	18095|36012|54477|72842|90841|108910|127724|145697|163028|182374	constant	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			17957.|35764.|54109.|72368.|90248.|108242.|127014.|144886.|162126.|181440.	12.372659978		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018095	0.182374	0.30064379999999996	0.018062593924080172	0.18250693554519723	0.3009290311159036	0.9982091143454088	1.0007289171987082	0.0004152035633912127	0.0006437999999998612	0.00028523111590361694
57	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	2	George's protocol with k=2	300.0	150.0	1000000	18095|36012|54477|72842|90841|108910|127724|145697|163028|182374	discount	1 per confirmed pow solution			17957.|35764.|54109.|72368.|90248.|108242.|127014.|144886.|162126.|181440.	13.118433951		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018095	0.182374	0.30064379999999996	0.018062593924080172	0.18250693554519723	0.3009290311159036	0.9982091143454088	1.0007289171987082	0.0004152035633912127	0.0006437999999998612	0.00028523111590361694
58	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	2	George's protocol with k=2	300.0	150.0	1000000	18095|36012|54477|72842|90841|108910|127724|145697|163028|182374	punish	max k per confirmed block, 1 per pow solution on longest chain of votes			17957.|35764.|54109.|72368.|90248.|108242.|127014.|144886.|162126.|181440.	13.820964496		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018095	0.182374	0.30064379999999996	0.018062593924080172	0.18250693554519723	0.3009290311159036	0.9982091143454088	1.0007289171987082	0.0004152035633912127	0.0006437999999998612	0.00028523111590361694
59	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	2	George's protocol with k=2	300.0	150.0	1000000	18095|36012|54477|72842|90841|108910|127724|145697|163028|182374	hybrid	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			17957.|35764.|54109.|72368.|90248.|108242.|127014.|144886.|162126.|181440.	14.40900861		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018095	0.182374	0.30064379999999996	0.018062593924080172	0.18250693554519723	0.3009290311159036	0.9982091143454088	1.0007289171987082	0.0004152035633912127	0.0006437999999998612	0.00028523111590361694
60	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	2	George's protocol with k=2	300.0	150.0	1000000	18095|36012|54477|72842|90841|108910|127724|145697|163028|182374	block	1 per confirmed block			9008.|17976.|27092.|35871.|45360.|54175.|63359.|72499.|80887.|90850.	15.034866813		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018095	0.182374	0.30064379999999996	0.018121940866304417	0.18276846444313458	0.3008123489922084	1.0014888569386249	1.00216294232256	0.001918518909789104	0.0006437999999998612	0.00016854899220841713
61	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	2	George's protocol with k=2	600.0	300.0	1000000	18095|36012|54477|72842|90841|108910|127724|145697|163028|182374	constant	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			18032.|35878.|54329.|72616.|90547.|108576.|127358.|145294.|162569.|181911.	12.698528993		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018095	0.182374	0.30064379999999996	0.018084263521577357	0.18243824653247886	0.30075197320255537	0.9994066604905972	1.000352279011695	0.00019468030131317423	0.0006437999999998612	0.00010817320255540608
62	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	2	George's protocol with k=2	600.0	300.0	1000000	18095|36012|54477|72842|90841|108910|127724|145697|163028|182374	discount	1 per confirmed pow solution			18032.|35878.|54329.|72616.|90547.|108576.|127358.|145294.|162569.|181911.	13.471353417		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018095	0.182374	0.30064379999999996	0.018084263521577357	0.18243824653247886	0.30075197320255537	0.9994066604905972	1.000352279011695	0.00019468030131317423	0.0006437999999998612	0.00010817320255540608
63	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	2	George's protocol with k=2	600.0	300.0	1000000	18095|36012|54477|72842|90841|108910|127724|145697|163028|182374	punish	max k per confirmed block, 1 per pow solution on longest chain of votes			18032.|35878.|54329.|72616.|90547.|108576.|127358.|145294.|162569.|181911.	14.057801828		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018095	0.182374	0.30064379999999996	0.018084263521577357	0.18243824653247886	0.30075197320255537	0.9994066604905972	1.000352279011695	0.00019468030131317423	0.0006437999999998612	0.00010817320255540608
64	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	2	George's protocol with k=2	600.0	300.0	1000000	18095|36012|54477|72842|90841|108910|127724|145697|163028|182374	hybrid	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			18032.|35878.|54329.|72616.|90547.|108576.|127358.|145294.|162569.|181911.	14.759098856		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018095	0.182374	0.30064379999999996	0.018084263521577357	0.18243824653247886	0.30075197320255537	0.9994066604905972	1.000352279011695	0.00019468030131317423	0.0006437999999998612	0.00010817320255540608
65	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	2	George's protocol with k=2	600.0	300.0	1000000	18095|36012|54477|72842|90841|108910|127724|145697|163028|182374	block	1 per confirmed block			9107.|18035.|27022.|36373.|45139.|54335.|63533.|72551.|81542.|90918.	15.427585876		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018095	0.182374	0.30064379999999996	0.018266791026065328	0.1823630291542558	0.30070283118211627	1.009493839517288	0.9999398442445513	0.0022237425182780567	0.0006437999999998612	5.90311821163092e-05
66	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk+ll	2	Bₖ with less leader modification with k=2	60.0	30.0	1000000	18054|36602|54721|72633|90925|109089|127159|145460|163610|181747	constant	1 per confirmed pow solution			17405.|35326.|52899.|70276.|88196.|105896.|123576.|141645.|159334.|177297.	27.363913512		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018054	0.181747	0.29977299999999996	0.017909142357359676	0.18243247414724495	0.30132366105880537	0.9919764239149039	1.003771584385134	0.0021977316779818873	-0.00022700000000014375	0.0015506610588054137
